reporter_status,cell_soma_location,species,id,name,structure_layer_name,structure_area_id,structure_area_abbrev,transgenic_line,dendrite_type,apical,reconstruction_type,disease_state,donor_id,structure_hemisphere,normalized_depth
positive,"[9414.20486212054, 1331.42001174121, 8727.15814524982]",Mus musculus,517752298,Nr5a1-Cre;Ai14(GSL)-249208.03.01.01,2/3,385,VISp,Nr5a1-Cre,spiny,truncated,,,517104661,left,0.395601338152242
positive,"[9547.8557249638, 1494.34510035864, 8771.37386005417]",Mus musculus,567431416,Esr2-IRES2-Cre;Ai14-296163.04.01.01,2/3,385,VISp,Esr2-IRES2-Cre,spiny,intact,,,566665375,left,
,"[92.0, 260.0, 67.0]",Homo Sapiens,529997668,H16.06.010.01.01.14.03,2,12142,ITG,,spiny,truncated,,epilepsy,529678110,left,
positive,"[8938.63789414673, 1889.6612725595, 2066.1090222474]",Mus musculus,476741830,Sst-IRES-Cre;Ai14-188741.05.02.01,5,409,VISl,Sst-IRES-Cre,aspiny,NA,,,476487149,right,0.465690607488426
,"[72.0, 257.0, 90.0]",Homo Sapiens,571666289,H17.06.006.11.08.05,5,12141,MTG,,spiny,truncated,full,epilepsy,571458187,left,0.591617879190873
,"[88.0, 272.0, 74.0]",Homo Sapiens,541566300,H16.03.007.01.01.03.07,3,12141,MTG,,spiny,intact,,epilepsy,541516760,left,
positive,"[8893.0, 1012.27026746649, 8208.7692200673]",Mus musculus,560753350,Nos1-CreERT2;Ai14(BT)-285361.04.01.01,2/3,385,VISp,Nos1-CreERT2,aspiny,NA,full,,560045437,left,0.370210914764515
positive,"[8836.83296136052, 1380.46176652905, 8535.41880007796]",Mus musculus,354190013,Scnn1a-Tg2-Cre;Ai14-176962.05.01.01,5,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,dendrite-only,,339692176,left,0.583527708401576
,"[88.0, 272.0, 74.0]",Homo Sapiens,541571148,H16.03.007.01.01.06.06,3,12141,MTG,,spiny,intact,,epilepsy,541516760,left,
positive,"[8700.0, 1385.30588392567, 2722.23178151413]",Mus musculus,488419491,Rbp4-Cre_KL100;Ai14-212175.05.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,487607532,right,0.456642600086432
positive,"[8574.63803399335, 1346.81468652865, 9000.23061854734]",Mus musculus,535728342,Vip-IRES-Cre;Ai14(IVSCC)-264875.06.01.01,4,385,VISp,Vip-IRES-Cre,aspiny,NA,full,,531016938,left,0.413359194255279
positive,"[8370.82609441041, 646.73237967599, 3496.30239286911]",Mus musculus,566647353,Nos1-CreERT2;Ai14-294361.05.01.01,2/3,385,VISp,Nos1-CreERT2,aspiny,NA,full,,565087367,left,0.18514937523834
positive,"[8962.01352615946, 873.775754081462, 3221.01694968338]",Mus musculus,475029659,Htr3a-Cre_NO152;Ai14-182006.03.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,473879693,right,0.361924583368061
,"[325.0, 258.0, 104.0]",Homo Sapiens,508381568,H16.06.004.02.04.03,3,12141,MTG,,spiny,truncated,,epilepsy,504921484,right,
positive,"[8674.0, 1024.78413696209, 3531.26087681897]",Mus musculus,485058595,Sst-IRES-Cre;Ai14-202726.05.02.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,dendrite-only,,484776075,right,0.545651213045872
positive,"[8788.9142585747, 1409.7490127579, 8679.069606292]",Mus musculus,325853048,Rbp4-Cre_KL100;Ai14-175331.05.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,truncated,,,324234482,left,0.510590176178193
positive,"[9001.02643228426, 1075.00145351896, 8453.63520972892]",Mus musculus,585946742,Chat-IRES-Cre-neo;Ai14-316043.05.01.02,2/3,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,full,,584630456,left,0.369140404583665
positive,"[8930.03433475055, 1140.08275235427, 3226.07888618277]",Mus musculus,486236426,Rbp4-Cre_KL100;Ai14-206137.04.02.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,485955784,right,0.56592674010547
,"[85.0, 271.0, 103.0]",Homo Sapiens,520462275,H16.03.002.01.08.01,4,12141,MTG,,spiny,truncated,,epilepsy,520276747,left,
positive,"[8800.0, 1132.84528768321, 3064.92223049073]",Mus musculus,573323612,Esr2-IRES2-Cre;Ai14-304379.03.02.01,4,385,VISp,Esr2-IRES2-Cre,spiny,intact,,,571686539,right,
positive,"[9437.25601633335, 1212.35686365345, 8049.21467135174]",Mus musculus,564359799,Ndnf-IRES2-dgCre;Ai14-292673.03.01.01,5,385,VISp,Ndnf-IRES2-dgCre,spiny,truncated,,,563340193,left,
positive,"[8736.08642670979, 1246.35160621858, 2476.25392679609]",Mus musculus,514767977,Vip-IRES-Cre;Ai14(IVSCC)-247244.05.02.01,2/3,385,VISp,Vip-IRES-Cre,aspiny,NA,full,,514080972,right,0.272962789434595
positive,"[9272.33139863151, 2337.47110517866, 9303.20575330491]",Mus musculus,562381417,Chrna2-Cre_OE25;Ai14(IVSCC)-290476.03.01.01,6a,312782574,VISli,Chrna2-Cre_OE25,aspiny,NA,,,562296788,left,
,"[320.0, 274.0, 102.0]",Homo Sapiens,526791834,H16.03.005.01.09.02,3,12139,TemL,,spiny,intact,,epilepsy,526633593,right,0.181860051338291
positive,"[8300.0, 550.036146364054, 3596.05206577052]",Mus musculus,571306690,Vipr2-IRES2-Cre;Ai14-302668.05.02.01,2/3,385,VISp,Vipr2-IRES2-Cre,spiny,intact,full,,570930484,right,0.191517532503886
positive,"[9190.98385625317, 1042.82109173228, 7938.89530746624]",Mus musculus,527826878,Tlx3-Cre_PL56;Ai14-255494.04.01.01,4,385,VISp,Tlx3-Cre_PL56,spiny,intact,dendrite-only,,527135975,left,0.504026088193165
positive,"[7993.50288118519, 829.061672624734, 8275.60775080793]",Mus musculus,482744155,Sst-IRES-Cre;Ai14-199394.06.01.01,2/3,385,VISp,Sst-IRES-Cre,aspiny,NA,,,481097246,left,0.450593701458285
,"[85.0, 271.0, 103.0]",Homo Sapiens,520454345,H16.03.002.01.06.01,3,12141,MTG,,spiny,intact,full,epilepsy,520276747,left,0.287483249538923
positive,"[8296.65886438097, 840.86825249637, 8521.89786665346]",Mus musculus,566460800,Chrna2-Cre_OE25;Ai14(IVSCC)-294468.05.01.01,2/3,385,VISp,Chrna2-Cre_OE25,aspiny,NA,,,565092400,left,
positive,"[9100.0, 980.359000000001, 7918.80438327899]",Mus musculus,488707768,Pvalb-IRES-Cre;Ai14-213181.03.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,488425889,left,0.504305131726575
positive,"[8938.63789414673, 1188.16446894282, 3271.52731567903]",Mus musculus,485956826,Rbp4-Cre_KL100;Ai14-204746.04.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,485673567,right,0.503184
positive,"[8970.00000000001, 1013.03339186328, 8057.80132284878]",Mus musculus,486557574,Htr3a-Cre_NO152;Ai14-207451.03.01.01,4,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,486471222,left,0.439005020398282
,"[70.0, 260.0, 111.0]",Homo Sapiens,529897150,H16.06.010.01.03.03.03,3,12141,MTG,,spiny,truncated,,epilepsy,529678110,left,
,"[81.0, 149.0, 216.0]",Homo Sapiens,545216846,H16.03.009.11.09.03,3,12136,AnG,,spiny,truncated,,epilepsy,545106104,left,
positive,"[8458.18119277399, 896.419807643701, 3097.86788398831]",Mus musculus,577369606,Chat-IRES-Cre-neo;Ai14-308245.04.02.01,2/3,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,full,,575905314,right,0.271542035286668
positive,"[8855.0, 1143.80255555298, 7818.88280757005]",Mus musculus,579290303,Pvalb-IRES-Cre;Ai14-310798.04.01.03,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,578230810,left,
,"[205.0, 307.0, 253.0]",Homo Sapiens,616837506,H17.03.012.11.08.01,3,12115,SFG,,spiny,truncated,,epilepsy,616736004,right,
positive,"[8594.72055677221, 835.584215405342, 3164.28304714109]",Mus musculus,501022658,Cux2-CreERT2;Ai14(NC)-227290.05.02.01,2/3,385,VISp,Cux2-CreERT2,spiny,intact,,,500829918,right,0.296655024853648
positive,"[7990.0, 654.611540281576, 3927.66924168944]",Mus musculus,561039262,Nos1-CreERT2;Ai14(BT)-286854.05.02.01,2/3,533,VISpm,Nos1-CreERT2,aspiny,NA,,,560045474,right,
positive,"[8597.64153262825, 541.131826800154, 7428.53229564463]",Mus musculus,586070820,Chat-IRES-Cre-neo;Ai14-316042.04.01.01,2/3,533,VISpm,Chat-IRES-Cre-neo,aspiny,NA,,,584630446,left,
positive,"[8530.9623358936, 952.98306571369, 7988.93656618351]",Mus musculus,349593629,Scnn1a-Tg2-Cre;Ai14-176961.06.01.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,,,339692153,left,0.494459840861379
positive,"[9464.6784932354, 1997.60808472681, 2495.82908669908]",Mus musculus,527864026,Tlx3-Cre_PL56;Ai14-255494.03.02.01,5,385,VISp,Tlx3-Cre_PL56,spiny,intact,,,527135975,right,0.700028820274699
positive,"[8650.43021458048, 1232.64392647614, 8363.63258857017]",Mus musculus,487594856,Pvalb-IRES-Cre;Ai14-212812.04.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,487205915,left,0.479336672314946
positive,"[8072.77411534861, 1122.77424868798, 8161.24900777821]",Mus musculus,490173806,Sst-IRES-Cre;Ai14-214080.04.01.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,489768880,left,0.614161959844328
positive,"[9018.23141720299, 1450.41988285743, 3048.85256196958]",Mus musculus,567354967,Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.01.02,5,385,VISp,Chrna2-Cre_OE25,sparsely spiny,NA,full,,566650243,left,0.688275033504374
positive,"[8709.35966923039, 1042.73407598069, 8805.74591552225]",Mus musculus,517330781,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223.04.01.01,2/3,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,dendrite-only,,515771746,left,0.127481331832992
positive,"[8445.0, 1021.67202520927, 3872.12516538356]",Mus musculus,569651358,Chrna2-Cre_OE25;Ai14(IVSCC)-298553.04.02.01,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,,,567967560,right,0.671055012834571
positive,"[9100.0, 1032.59516386312, 3542.89672388755]",Mus musculus,561553133,Htr3a-Cre_NO152;Ai14-286731.04.02.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,full,,560752216,right,0.555605134879127
positive,"[8231.02403432538, 264.884157518174, 4386.66511403453]",Mus musculus,562682546,Ndnf-IRES2-dgCre;Ai14-290382.04.02.01,1,894,RSPagl,Ndnf-IRES2-dgCre,aspiny,NA,,,562296603,right,
positive,"[9214.0, 871.125117481572, 3076.42007866976]",Mus musculus,513531471,Cux2-CreERT2;Ai14-239083.03.02.01,2/3,385,VISp,Cux2-CreERT2,spiny,intact,dendrite-only,,510023681,right,0.113322723557272
positive,"[8548.86491178895, 1075.37357401864, 7911.36782216711]",Mus musculus,591639922,Pvalb-IRES-Cre;Ai14-321029.04.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,589751765,left,
positive,"[9186.0, 1131.19001499001, 8307.74545161014]",Mus musculus,397354239,Nr5a1-Cre;Ai14-177834.01.01.01,4,385,VISp,Nr5a1-Cre,spiny,intact,,,385562259,left,0.345256696766067
positive,"[9100.0, 1378.15646345336, 3036.24463241658]",Mus musculus,490576429,Rbp4-Cre_KL100;Ai14-215299.02.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,490198915,right,0.546854367118561
positive,"[8391.28045908564, 1262.0571017593, 8491.02009696783]",Mus musculus,558660968,Tlx3-Cre_PL56;Ai14-281779.04.01.01,5,385,VISp,Tlx3-Cre_PL56,spiny,truncated,,,557265291,left,
positive,"[8748.86110736953, 1234.44834593458, 2833.40593546861]",Mus musculus,479711015,Rbp4-Cre_KL100;Ai14-196623.05.02.01,4,385,VISp,Rbp4-Cre_KL100,spiny,truncated,,,478595242,right,0.506254464910401
positive,"[9278.62419924, 1426.41170974, 8840.63333726]",Mus musculus,333604946,Pvalb-IRES-Cre;Ai14-176848.03.01.01,2/3,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,329549817,left,0.312988202203568
positive,"[9490.295094521, 1052.31176219397, 2921.73086383161]",Mus musculus,571956282,Vipr2-IRES2-Cre;Ai14-302667.04.02.01,2/3,385,VISp,Vipr2-IRES2-Cre,aspiny,NA,,,570930470,right,
positive,"[9826.40019619492, 1505.32745579117, 7648.27683729238]",Mus musculus,623308514,Sim1-Cre_KJ18;Ai14-345647.02.01.01,5,879,RSPd,Sim1-Cre_KJ18,spiny,intact,,,617298088,left,
positive,"[8300.9250643679, 888.677134206882, 8248.46598787422]",Mus musculus,473943881,Htr3a-Cre_NO152;Ai14-182494.05.01.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,full,,472963252,left,0.352679276693661
,"[66.0, 220.0, 105.0]",Homo Sapiens,596028822,H17.06.009.11.04.03,1,12141,MTG,,aspiny,NA,full,tumor,595954915,left,0.00580815907288715
positive,"[8615.53491136087, 1116.0750995305, 8210.65305448872]",Mus musculus,397348126,Nr5a1-Cre;Ai14-177833.05.01.01,5,385,VISp,Nr5a1-Cre,spiny,truncated,,,385562246,left,0.492855086587752
positive,"[9046.53605148807, 1031.72696016678, 7656.06376005663]",Mus musculus,469801569,Pvalb-IRES-Cre;Ai14-172096.04.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,320827543,left,0.575290178459559
positive,"[8778.14313670529, 1238.93265851582, 8207.22567240338]",Mus musculus,396652279,Pvalb-IRES-Cre;Ai14-177454.05.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,385580131,left,0.546911981024679
,"[70.0, 260.0, 111.0]",Homo Sapiens,529826240,H16.06.010.01.03.04.02,3,12141,MTG,,spiny,intact,,epilepsy,529678110,left,
positive,"[8900.0, 1339.64414090771, 3762.91290010631]",Mus musculus,575201827,Htr3a-Cre_NO152;Ai14-306202.03.02.01,6b,385,VISp,Htr3a-Cre_NO152,spiny,intact,,,573111201,right,
positive,"[7295.46999939388, 1230.93040093008, 7393.04657952103]",Mus musculus,534524026,Ctgf-2A-dgCre;Ai14(IVSCC)-260474.06.01.01,6b,312782546,VISa,Ctgf-T2A-dgCre,spiny,intact,,,530938446,left,0.989948830006565
,"[72.0, 263.0, 103.0]",Homo Sapiens,571450870,H17.06.005.12.15.03,3,12141,MTG,,spiny,intact,full,epilepsy,571364629,left,0.214451467916807
negative,"[9475.22757480464, 1576.73025547276, 8997.51722203739]",Mus musculus,482799345,Nr5a1-Cre;Ai14-199363.02.01.01,2/3,385,VISp,Nr5a1-Cre,aspiny,NA,,,481097254,left,0.351822163701826
positive,"[8915.05573337752, 1185.25640224417, 3072.15365678101]",Mus musculus,475545150,Pvalb-IRES-Cre;Ai14-185361.04.02.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,475196643,right,0.528395
positive,"[8528.84523775395, 939.332923928912, 8306.51543194096]",Mus musculus,483027960,Nr5a1-Cre;Ai14-199361.04.01.01,2/3,385,VISp,Nr5a1-Cre,spiny,intact,,,481097262,left,0.355684460776538
positive,"[9200.18678745463, 1551.64558876709, 8739.06041241389]",Mus musculus,321016044,Pvalb-IRES-Cre;Ai14-171555.04.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,319194450,left,0.542575718246309
positive,"[9564.68463500336, 1067.03720764278, 7881.1543247068]",Mus musculus,507100117,Rorb-IRES2-Cre-D;Ai14-234246.02.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,503871576,left,0.42416837219825
positive,"[8961.64374842075, 1542.02257189408, 8127.89484736722]",Mus musculus,508275137,Ntsr1-Cre;Ai14-235628.04.01.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,intact,,,506540045,left,0.872047395993598
positive,"[9241.35264889254, 1252.97909562346, 8856.53386709866]",Mus musculus,486941367,Htr3a-Cre_NO152;Ai14-209865.03.01.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,486739808,left,0.236115156815677
,"[284.0, 361.0, 195.0]",Homo Sapiens,548440226,H16.06.012.11.08.03,3,12116,MFG,,spiny,intact,full,tumor,548298531,right,0.189605198678793
positive,"[8000.0, 832.624535223885, 3439.28163263493]",Mus musculus,490626718,Rorb-IRES2-Cre-D;Ai14-215991.04.02.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,490257170,right,0.427728699210827
positive,"[8227.87539690606, 1052.52531943835, 3757.5772808397]",Mus musculus,519749342,Htr3a-Cre_NO152;Ai14-246125.05.02.01,5,533,VISpm,Htr3a-Cre_NO152,aspiny,NA,full,,517983369,right,0.760092158954265
positive,"[7869.34886479718, 784.833835456839, 8236.29735333053]",Mus musculus,519751607,Htr3a-Cre_NO152;Ai14-246125.06.01.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,517983369,left,0.244519669023727
,"[317.0, 268.0, 88.0]",Homo Sapiens,539640827,H16.06.011.01.01.04.01,3,12141,MTG,,aspiny,NA,,epilepsy,539522943,right,
positive,"[8254.32437767289, 775.203855719859, 3625.54631341923]",Mus musculus,486175203,Cux2-CreERT2;Ai14-205221.05.02.01,2/3,385,VISp,Cux2-CreERT2,spiny,intact,,,485955748,right,0.412070648862998
positive,"[8200.0, 909.536264422454, 2649.34500400161]",Mus musculus,564425006,Htr3a-Cre_NO152;Ai14-292832.05.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,563340201,right,
positive,"[8999.93536479307, 1619.87439704785, 8366.34988755908]",Mus musculus,471800189,Ntsr1-Cre;Ai14-181184.03.01.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,intact,dendrite-only,,469953249,left,0.788606639793289
positive,"[8009.11763520555, 1191.18462349224, 3067.28432759662]",Mus musculus,475549284,Pvalb-IRES-Cre;Ai14-185361.06.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,475196643,right,0.603655882984879
positive,"[8161.12300428287, 1342.93079961393, 8297.90455658267]",Mus musculus,478828646,Pvalb-IRES-Cre;Ai14-195049.06.01.01,6a,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,478594559,left,0.876239394132909
,"[79.0, 273.0, 91.0]",Homo Sapiens,519877177,H16.03.001.01.22.04,3,12141,MTG,,spiny,intact,,epilepsy,518641172,left,
positive,"[9534.76127892923, 2319.30094871752, 9504.41524629054]",Mus musculus,466431949,Scnn1a-Tg3-Cre;Ai14-171325.03.01.01,5,312782574,VISli,Scnn1a-Tg3-Cre,spiny,truncated,,,319194414,left,0.535195935949098
positive,"[8961.56571663837, 913.145871220487, 3098.96975423871]",Mus musculus,475132727,Sst-IRES-Cre;Ai14-183334.04.02.01,2/3,385,VISp,Sst-IRES-Cre,aspiny,NA,,,473879713,right,0.241729510593277
positive,"[9027.39966603114, 742.687229101504, 6830.13883445742]",Mus musculus,572608696,Glt25d2-Cre_NF107;Ai14-304448.05.01.01,5,894,RSPagl,Glt25d2-Cre_NF107,spiny,intact,,,571687247,left,
positive,"[9244.63747568411, 1477.01614129856, 8764.90993143965]",Mus musculus,609485897,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-344137.02.01.01,4,385,VISp,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,sparsely spiny,NA,,,607118001,left,
,"[322.0, 246.0, 94.0]",Homo Sapiens,542174958,H16.03.008.11.09.02,3,12141,MTG,,spiny,truncated,,epilepsy,541755848,right,
positive,"[8617.64837926385, 1613.9243013351, 8321.50392850044]",Mus musculus,566541912,Nkx2-1-CreERT2;Ai14 (IVSCC)-294491.03.01.01,6b,385,VISp,Nkx2-1-CreERT2,aspiny,NA,full,,565087387,left,0.987957100200633
positive,"[9164.3836325966, 1107.40265142482, 7929.87814730166]",Mus musculus,511244283,Pvalb-IRES-Cre;Ai14-238303.05.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,510033153,left,
positive,"[9041.27633872253, 1319.07202047912, 8587.83425376045]",Mus musculus,490789494,Sst-IRES-Cre;Ai14-216190.03.01.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,490257182,left,0.481809381280637
positive,"[9662.12522077811, 1820.4262949409, 8991.28491527942]",Mus musculus,555241875,Chrna2-Cre_OE25;Ai14(BT)-280154.03.01.01,4,385,VISp,Chrna2-Cre_OE25,spiny,intact,dendrite-only,,554221077,left,0.510070878474464
positive,"[9303.0563428594, 1484.21266724397, 8818.60508377065]",Mus musculus,396650742,Pvalb-IRES-Cre;Ai14-177454.04.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,385580131,left,0.446062865325739
positive,"[9460.0, 1482.1635438257, 2963.21044593694]",Mus musculus,570626702,Vip-IRES-Cre;Ai14-299120.02.02.01,5,385,VISp,Vip-IRES-Cre,aspiny,NA,,,569392574,right,
positive,"[9046.53605148807, 885.147835013386, 3213.99226176787]",Mus musculus,570921682,Vip-IRES-Cre;Ai14-299125.03.02.01,2/3,385,VISp,Vip-IRES-Cre,aspiny,NA,,,569392613,right,
,"[315.0, 270.0, 92.0]",Homo Sapiens,592483575,H17.03.007.12.10.03,5,12141,MTG,,spiny,truncated,,epilepsy,592433014,right,
positive,"[9010.0, 1625.10488485385, 2938.23745879205]",Mus musculus,466632464,Ntsr1-Cre;Ai14-171080.04.02.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,intact,dendrite-only,,321567108,right,0.894618901635453
positive,"[9116.43708153059, 1068.91436798493, 3192.58007412934]",Mus musculus,486896849,Pvalb-IRES-Cre;Ai14-209764.03.02.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,486739976,right,0.39497451706794
positive,"[8500.0, 1171.94432278384, 3077.09184886323]",Mus musculus,569286299,Htr3a-Cre_NO152;Ai14-297482.05.02.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,567965289,right,
positive,"[9513.61880667313, 2179.06545796507, 9076.9552099351]",Mus musculus,626159623,Sim1-Cre_KJ18;Ai14-345654.03.01.01,5,409,VISl,Sim1-Cre_KJ18,spiny,truncated,,,617298128,left,
,"[85.0, 271.0, 103.0]",Homo Sapiens,520631294,H16.03.002.01.03.03,3,12141,MTG,,spiny,intact,full,epilepsy,520276747,left,0.254312811292068
positive,"[9443.0499889627, 1435.02436452774, 8580.14347748797]",Mus musculus,483109334,Scnn1a-Tg2-Cre;Ai14-200710.02.01.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,truncated,,,481097302,left,0.455632686886141
positive,"[8878.56644750363, 1176.2310779055, 8190.47212576976]",Mus musculus,557992762,Tlx3-Cre_PL56;Ai14-281778.05.01.01,5,385,VISp,Tlx3-Cre_PL56,spiny,intact,,,557265287,left,
positive,"[8991.98828765262, 1295.15784243834, 8977.25233458784]",Mus musculus,582644266,Chat-IRES-Cre-neo;Ai14-313181.04.02.01,2/3,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,full,,581156779,right,0.329211732265868
positive,"[8883.43364805554, 1392.23814844509, 8383.23645809378]",Mus musculus,475585451,Htr3a-Cre_NO152;Ai14-185347.04.01.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,dendrite-only,,475544273,left,0.633602340829725
positive,"[8207.72369097787, 890.616367994534, 2865.50603809517]",Mus musculus,479218494,Htr3a-Cre_NO152;Ai14-195039.06.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,478594004,right,0.232698405255594
positive,"[9331.68175789848, 2003.71137713008, 9047.06932806909]",Mus musculus,583454722,Chrna2-Cre_OE25;Pvalb-T2A-Dre;Ai66-312583.03.01.02,5,409,VISl,Chrna2-Cre_OE25|Pvalb-T2A-Dre,aspiny,NA,,,583081886,left,
positive,"[9000.0, 1771.05573722681, 2460.44426933904]",Mus musculus,586366106,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-313949.03.02.01,5,385,VISp,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny,NA,,,584627961,right,
positive,"[9473.26651028175, 1920.86726949952, 2917.67922921646]",Mus musculus,557202210,Ndnf-IRES2-dgCre;Ai14-280610.04.02.01,6a,385,VISp,Ndnf-IRES2-dgCre,spiny,truncated,,,555257190,right,
positive,"[8601.2167506485, 1049.6241478901, 8266.31854923412]",Mus musculus,517981878,Scnn1a-Tg2-Cre;Ai14-245345.05.01.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,,,517101922,left,
,"[313.0, 280.0, 94.0]",Homo Sapiens,569849486,H17.03.002.11.06.05,5,12141,MTG,,sparsely spiny,NA,full,epilepsy,569800644,right,0.568185912735725
positive,"[9582.4439484807, 1397.13172221305, 8104.9358954627]",Mus musculus,313860745,Rorb-IRES2-Cre-D;Ai14-168047.01.02.01,5,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,313401568,left,0.629235722632971
negative,"[9326.14017165814, 1398.16990067265, 2753.04518121486]",Mus musculus,484457747,Rorb-IRES2-Cre-D;Ai14-206023.02.02.01,4,385,VISp,Rorb-IRES2-Cre,aspiny,NA,,,481097310,right,0.443743247905801
positive,"[8823.02017663402, 1049.78419571241, 3535.80488585788]",Mus musculus,515524026,Rbp4-Cre_KL100;Ai14-243058.04.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,515200001,right,0.63679678963348
positive,"[9167.91611906308, 1593.00745811095, 8641.27792849449]",Mus musculus,486054618,Rbp4-Cre_KL100;Ai14-205726.03.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,485955764,left,0.60622230594347
positive,"[8365.18775744907, 1114.2556362659, 8369.2520867554]",Mus musculus,479897420,Sst-IRES-Cre-197628.06.01.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,479695223,left,0.533216043496539
,"[67.0, 256.0, 110.0]",Homo Sapiens,528028846,H16.06.008.01.19.03,6,12141,MTG,,aspiny,NA,,epilepsy,527747035,left,
positive,"[8509.55311112753, 831.012342099089, 7796.67947109493]",Mus musculus,490908575,Sst-IRES-Cre;Ai14-216190.04.01.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,490257182,left,
positive,"[9049.20720426697, 1699.1560126298, 8416.22918610255]",Mus musculus,557852711,Ctgf-2A-dgCre;Ai14(IVSCC)-280857.05.01.01,6a,385,VISp,Ctgf-T2A-dgCre,spiny,intact,,,557265263,left,
positive,"[9076.20482909654, 594.801695118499, 3748.55655930447]",Mus musculus,586559181,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-315002.02.02.01,2/3,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,full,,584628033,right,0.109453902445316
positive,"[9287.37988181449, 1313.95865106022, 8265.46674806141]",Mus musculus,485955227,Cux2-CreERT2;Ai14-205049.02.01.01,5,385,VISp,Cux2-CreERT2,spiny,intact,,,485673575,left,0.492024144482256
,"[322.0, 255.0, 92.0]",Homo Sapiens,537182609,H16.03.006.01.05.01,3,12141,MTG,,spiny,intact,,epilepsy,536912860,right,
positive,"[9054.26595938002, 1026.50199121057, 8031.5341326432]",Mus musculus,565191603,Vip-IRES-Cre;Ai14-294009.04.01.01,4,385,VISp,Vip-IRES-Cre,aspiny,NA,,,563768324,left,
,"[325.0, 258.0, 104.0]",Homo Sapiens,508359535,H16.06.004.02.04.01,3,12141,MTG,,spiny,truncated,,epilepsy,504921484,right,
